distance,clock,feature_type,depth,length,width,survey_year,aligned_dist
23172.39,,GirthWeld,,,,2015,22950.581
23198.67,01:14:00,metal loss manufacturing,11.0,2.17,1.77,2015,22976.85640214946
23212.4,,GirthWeld,,,,2015,22990.584
23239.89,,GirthWeld,,,,2015,23030.751
23279.88,,GirthWeld,,,,2015,23070.951
23319.79,,GirthWeld,,,,2015,23111.309
23359.8,,GirthWeld,,,,2015,23151.355
23399.85,,GirthWeld,,,,2015,23191.699
23439.7,,GirthWeld,,,,2015,23231.673
23479.57,,GirthWeld,,,,2015,23271.808
23519.41,,GirthWeld,,,,2015,23299.429
23559.4,,GirthWeld,,,,2015,23339.357
23599.36,,GirthWeld,,,,2015,23379.482
23639.09,,GirthWeld,,,,2015,23419.534
23639.84,03:51:00,metal loss,19.0,0.79,3.98,2015,23420.289366524892
23667.04,11:28:00,metal loss,15.0,0.87,3.66,2015,23447.68399249437
23667.31,12:24:00,cluster,31.0,3.48,8.23,2015,23447.955924443333
23667.5,01:18:00,metal loss,12.0,0.51,0.59,2015,23448.14728396297
23668.17,01:39:00,metal loss,10.0,0.39,0.83,2015,23448.822078058543
23668.7,01:27:00,metal loss,10.0,1.26,2.48,2015,23449.355870402804
23669.0,10:29:00,metal loss,20.0,0.79,2.4,2015,23449.65801701276
23669.09,12:36:00,metal loss,18.0,0.75,2.05,2015,23449.748660995745
23679.06,,GirthWeld,,,,2015,23459.79
23705.0,06:00:00,Attachment,,,,2015,23497.13384671005
23705.14,,Area Start Composite Wrap,,,,2015,23497.33539407086
23705.79,02:52:00,cluster,48.0,1.81,5.32,2015,23498.27114967462
23705.81,06:17:00,metal loss,61.0,1.42,7.24,2015,23498.299942154736
23705.81,04:12:00,metal loss,42.0,1.1,5.04,2015,23498.299942154736
23705.81,07:47:00,metal loss,21.0,1.22,3.9,2015,23498.299942154736
23705.83,09:05:00,metal loss,23.0,1.1,6.26,2015,23498.32873463485
23706.56,,Area End Composite Wrap,,,,2015,23499.379660159077
23706.72,,GirthWeld,,,,2015,23499.61
23707.49,05:10:00,metal loss,70.0,0.55,1.14,2015,23500.38315778945
23707.88,06:00:00,Attachment,,,,2015,23500.774757189298
23746.71,,GirthWeld,,,,2015,23539.764
23785.78,05:17:00,cluster,85.0,1.02,4.65,2015,23578.77635733933
23786.7,,GirthWeld,,,,2015,23579.695
23826.75,,GirthWeld,,,,2015,23619.777
23866.72,,GirthWeld,,,,2015,23659.813
23867.6,05:38:00,metal loss,22.0,0.71,1.38,2015,23660.691130467378
23906.73,,GirthWeld,,,,2015,23699.738
23945.68,04:57:00,metal loss,19.0,0.47,0.94,2015,23738.677299450548
23946.77,,GirthWeld,,,,2015,23739.767
23947.62,04:24:00,metal loss,16.0,0.75,2.01,2015,23740.358306193804
23961.36,,AGM,,,,2015,23749.916596903095
23986.81,,GirthWeld,,,,2015,23767.621
24026.84,,GirthWeld,,,,2015,23807.579
24066.88,,GirthWeld,,,,2015,23847.782
24106.91,,GirthWeld,,,,2015,23887.799
24143.42,,GirthWeld,,,,2015,23927.959
24183.46,,GirthWeld,,,,2015,23967.904
24223.56,,GirthWeld,,,,2015,24008.14
24263.6,,GirthWeld,,,,2015,24048.133
24303.7,,GirthWeld,,,,2015,24088.376
24343.73,,GirthWeld,,,,2015,24128.366
24383.79,,GirthWeld,,,,2015,24168.537
24423.79,,GirthWeld,,,,2015,24204.98
24463.97,,GirthWeld,,,,2015,24245.138
24504.11,,GirthWeld,,,,2015,24285.141
24544.21,,GirthWeld,,,,2015,24325.315
24584.28,,GirthWeld,,,,2015,24365.289
24612.39,,GirthWeld,,,,2015,24405.482
24652.48,,GirthWeld,,,,2015,24445.453
24692.46,,GirthWeld,,,,2015,24485.676
24696.32,08:51:00,metal loss,20.0,2.28,1.3,2015,24489.55045692884
24732.51,,GirthWeld,,,,2015,24525.876
24772.63,,GirthWeld,,,,2015,24566.076
24812.63,,GirthWeld,,,,2015,24606.037
24852.74,,GirthWeld,,,,2015,24646.214
24892.75,,GirthWeld,,,,2015,24674.259
24932.96,,GirthWeld,,,,2015,24714.432
24973.03,,GirthWeld,,,,2015,24754.462
25012.89,,GirthWeld,,,,2015,24794.544
25052.82,,GirthWeld,,,,2015,24834.629
25085.55,,GirthWeld,,,,2015,24874.948
25125.46,,GirthWeld,,,,2015,24914.977
25165.46,,GirthWeld,,,,2015,24955.056
25205.48,,GirthWeld,,,,2015,24995.154
25245.51,,GirthWeld,,,,2015,25035.354
25285.57,,GirthWeld,,,,2015,25075.272
25325.67,,GirthWeld,,,,2015,25115.646
25365.71,,GirthWeld,,,,2015,25148.422
25405.72,,GirthWeld,,,,2015,25188.773
25445.68,,GirthWeld,,,,2015,25228.845
25485.89,,GirthWeld,,,,2015,25269.094
25487.18,03:46:00,metal loss,15.0,0.59,1.26,2015,25270.376776256846
25525.05,06:30:00,metal loss,10.0,0.75,1.26,2015,25308.034711796914
25526.07,,GirthWeld,,,,2015,25309.049
25546.04,,GirthWeld,,,,2015,25349.222
25570.01,04:17:00,metal loss,12.0,1.26,1.77,2015,25373.050929972684
25586.31,,GirthWeld,,,,2015,25389.255
25600.29,,GirthWeld,,,,2015,25429.442
25640.19,,GirthWeld,,,,2015,25469.482
25668.0,,GirthWeld,,,,2015,25509.58
25708.1,,GirthWeld,,,,2015,25549.806
25745.74,,GirthWeld,,,,2015,25590.069
25785.81,,GirthWeld,,,,2015,25610.066
25815.49,,GirthWeld,,,,2015,25650.246
25825.05,,GirthWeld,,,,2015,25664.085
25865.25,,GirthWeld,,,,2015,25704.199
25869.95,,Bend,,,,2015,25719.097678815495
25874.03,,GirthWeld,,,,2015,25732.031
25875.13,02:10:00,metal loss,14.0,1.3,2.91,2015,25733.127122144986
25912.13,02:12:00,metal loss manufacturing,11.0,0.35,0.87,2015,25769.996685203576
25914.31,,GirthWeld,,,,2015,25772.169
25954.33,,GirthWeld,,,,2015,25809.865
25994.38,,GirthWeld,,,,2015,25849.915
26034.38,,GirthWeld,,,,2015,25879.652
26035.21,06:35:00,metal loss,12.0,0.98,1.58,2015,25879.847980279577
26074.44,,GirthWeld,,,,2015,25889.111
26084.38,,AGM,,,,2015,25899.085455361597
26114.54,,GirthWeld,,,,2015,25929.35
26134.55,,GirthWeld,,,,2015,25938.816
26174.57,,GirthWeld,,,,2015,25978.783
26214.75,,GirthWeld,,,,2015,26018.94
26254.77,,GirthWeld,,,,2015,26059.127
26294.84,,GirthWeld,,,,2015,26099.104
26334.9,,GirthWeld,,,,2015,26139.163
26374.97,,GirthWeld,,,,2015,26179.347
26415.02,,GirthWeld,,,,2015,26199.364
26444.25,09:27:00,metal loss manufacturing,15.0,0.43,0.71,2015,26228.629023464804
26454.26,03:29:00,metal loss,12.0,2.32,1.26,2015,26238.65101747379
26455.08,,GirthWeld,,,,2015,26239.472
26495.15,,GirthWeld,,,,2015,26279.806
26535.07,,GirthWeld,,,,2015,26319.885
26575.04,,GirthWeld,,,,2015,26359.849
26615.09,,GirthWeld,,,,2015,26400.03
26655.11,,GirthWeld,,,,2015,26440.066
26695.13,,GirthWeld,,,,2015,26480.318
26735.04,,GirthWeld,,,,2015,26520.279
26775.18,,GirthWeld,,,,2015,26560.463
26815.26,,GirthWeld,,,,2015,26600.354
26827.65,,GirthWeld,,,,2015,26640.564
26867.78,,GirthWeld,,,,2015,26680.515
26906.77,06:00:00,Attachment,,,,2015,26719.510816509202
26906.78,07:25:00,metal loss,35.0,0.71,1.3,2015,26719.520818000994
26907.12,07:44:00,metal loss,40.0,0.94,1.81,2015,26719.86086872203
26907.12,06:04:00,metal loss,44.0,0.67,1.06,2015,26719.86086872203
26907.12,08:51:00,metal loss,13.0,0.63,1.18,2015,26719.86086872203
26907.14,04:39:00,metal loss,55.0,0.87,4.84,2015,26719.88087170562
26907.36,05:57:00,cluster,62.0,1.98,2.87,2015,26720.100904525116
26908.0,,GirthWeld,,,,2015,26720.741
26909.84,06:00:00,Attachment,,,,2015,26723.965956636006
26930.83,,GirthWeld,,,,2015,26760.755
26969.94,04:04:00,metal loss,14.0,0.55,0.75,2015,26799.839686084142
26970.0,03:36:00,metal loss,10.0,0.94,2.05,2015,26799.899647249193
26970.73,01:53:00,metal loss,12.0,0.55,0.91,2015,26800.629174757283
26970.74,02:48:00,metal loss,24.0,0.51,1.02,2015,26800.639168284793
26970.84,02:13:00,metal loss,12.0,0.98,7.17,2015,26800.73910355987
26971.0,,GirthWeld,,,,2015,26800.899
26977.76,,Bend,,,,2015,26821.405186222557
26984.21,,GirthWeld,,,,2015,26840.971
26985.1,11:56:00,metal loss,23.0,0.63,2.01,2015,26842.16055666004
26985.11,05:22:00,metal loss,11.0,0.55,1.18,2015,26842.173922465212
26985.13,02:11:00,metal loss,11.0,0.75,1.58,2015,26842.20065407555
26985.31,03:46:00,metal loss,29.0,0.91,2.24,2015,26842.441238568594
26985.43,10:43:00,metal loss,20.0,1.06,2.91,2015,26842.60162823062
27014.39,,GirthWeld,,,,2015,26881.309
27045.83,,GirthWeld,,,,2015,26893.704
27085.94,,GirthWeld,,,,2015,26933.855
27126.08,,GirthWeld,,,,2015,26974.15
27166.22,,GirthWeld,,,,2015,26996.867
27206.28,,GirthWeld,,,,2015,27037.129
27246.37,,GirthWeld,,,,2015,27051.175
27284.67,05:53:00,metal loss,13.0,1.22,2.13,2015,27079.828576971213
27285.06,06:07:00,metal loss,17.0,0.67,1.42,2015,27080.12034968711
27286.32,,GirthWeld,,,,2015,27081.063
27315.6,,GirthWeld,,,,2015,27112.526
27355.59,,GirthWeld,,,,2015,27152.654
27356.48,05:50:00,metal loss,11.0,0.51,1.14,2015,27153.548608054025
27395.57,,GirthWeld,,,,2015,27192.841
27435.57,,GirthWeld,,,,2015,27232.884
27475.59,,GirthWeld,,,,2015,27273.094
27515.06,07:25:00,metal loss,12.0,0.63,1.1,2015,27312.5699205
27515.29,07:58:00,cluster,19.0,1.08,4.23,2015,27312.799955
27515.59,,GirthWeld,,,,2015,27313.1
27555.63,,GirthWeld,,,,2015,27353.373
27595.59,,GirthWeld,,,,2015,27382.664
27635.56,,GirthWeld,,,,2015,27422.858
27675.6,,GirthWeld,,,,2015,27462.792
27715.69,,GirthWeld,,,,2015,27503.012
27755.92,,GirthWeld,,,,2015,27542.949
27795.98,,GirthWeld,,,,2015,27583.114
27836.17,,GirthWeld,,,,2015,27623.094
27876.26,,GirthWeld,,,,2015,27663.232
27916.34,,GirthWeld,,,,2015,27703.15
27956.49,,GirthWeld,,,,2015,27743.392
27985.61,10:07:00,metal loss,18.0,0.79,1.46,2015,27772.563023779727
27987.82,07:49:00,cluster,23.0,1.74,2.45,2015,27774.77689612015
27992.04,01:54:00,metal loss,24.0,0.71,1.26,2015,27779.004290362955
27992.33,01:56:00,metal loss,11.0,0.63,1.26,2015,27779.294798498126
27996.44,,GirthWeld,,,,2015,27783.412
28003.02,,Bend,,,,2015,27804.316074074075
28009.13,,GirthWeld,,,,2015,27823.727
28049.45,,GirthWeld,,,,2015,27863.727
28089.41,,GirthWeld,,,,2015,27904.039
28109.97,,GirthWeld,,,,2015,27944.032
28150.03,,GirthWeld,,,,2015,27984.327
28190.06,,GirthWeld,,,,2015,28024.469
28230.12,,GirthWeld,,,,2015,28064.56
28262.74,,GirthWeld,,,,2015,28077.89
28302.37,04:35:00,metal loss,12.0,1.85,0.71,2015,28117.664216849447
28302.86,,GirthWeld,,,,2015,28118.156
28335.76,,GirthWeld,,,,2015,28158.589
28375.79,,GirthWeld,,,,2015,28179.085
28415.95,,GirthWeld,,,,2015,28219.288
28456.0,,GirthWeld,,,,2015,28259.262
28496.11,,GirthWeld,,,,2015,28299.38
28536.1,,GirthWeld,,,,2015,28332.001
28576.12,,GirthWeld,,,,2015,28372.228
28616.19,,GirthWeld,,,,2015,28405.059
28656.3,,GirthWeld,,,,2015,28445.233
28674.28,07:17:00,metal loss,12.0,0.67,1.06,2015,28463.233197204194
28674.43,07:08:00,metal loss,12.0,1.06,2.13,2015,28463.383365701447
28696.36,,GirthWeld,,,,2015,28485.338
28736.28,,GirthWeld,,,,2015,28525.548
28776.33,,GirthWeld,,,,2015,28565.564
28816.42,,GirthWeld,,,,2015,28605.728
28845.3,,AGM,,,,2015,28634.643342657342
28855.32,06:00:00,Attachment,,,,2015,28644.675604895103
28856.46,,GirthWeld,,,,2015,28645.817
28857.18,06:43:00,metal loss,46.0,1.73,2.4,2015,28646.53796957606
28857.2,04:26:00,metal loss,31.0,1.69,6.58,2015,28646.557996508727
28857.22,05:56:00,metal loss,57.0,1.06,2.56,2015,28646.578023441398
28857.97,06:00:00,Attachment,,,,2015,28647.32903341646
28896.56,,GirthWeld,,,,2015,28685.971
28936.66,,GirthWeld,,,,2015,28725.997
28976.83,,GirthWeld,,,,2015,28766.171
29016.91,,GirthWeld,,,,2015,28806.04
29056.98,,GirthWeld,,,,2015,28846.335
29095.07,06:00:00,Attachment,,,,2015,28884.402197306063
29095.49,,Area Start Sleeve,,,,2015,28884.82194587179
29096.68,,Area End Sleeve,,,,2015,28886.011233474685
29097.07,,GirthWeld,,,,2015,28886.401
29097.91,06:00:00,Attachment,,,,2015,28887.413099401198
29130.47,,GirthWeld,,,,2015,28926.644
29170.51,,GirthWeld,,,,2015,28966.644
29171.19,05:58:00,cluster,49.0,1.69,7.08,2015,28967.327036926148
29171.21,04:05:00,cluster,55.0,1.74,6.91,2015,28967.347126247507
29210.59,,GirthWeld,,,,2015,29006.903
29248.63,06:00:00,Attachment,,,,2015,29045.037243243245
29249.65,07:55:00,metal loss,48.0,1.26,4.8,2015,29046.059770270273
29249.68,03:59:00,metal loss,31.0,0.67,3.74,2015,29046.089844594597
29249.86,05:33:00,metal loss,35.0,1.65,4.05,2015,29046.270290540542
29250.55,,GirthWeld,,,,2015,29046.962
29251.38,05:55:00,metal loss,14.0,1.34,2.36,2015,29047.79543762475
29251.39,05:33:00,metal loss,15.0,1.81,1.06,2015,29047.805479041916
29252.85,06:00:00,Attachment,,,,2015,29049.2715259481
29290.63,,GirthWeld,,,,2015,29087.208
29330.67,,GirthWeld,,,,2015,29127.192
29370.81,,GirthWeld,,,,2015,29167.47
29411.06,,GirthWeld,,,,2015,29200.768
29451.25,,GirthWeld,,,,2015,29241.02
29453.57,06:05:00,metal loss,17.0,1.26,1.89,2015,29243.337509735396
29454.29,05:41:00,metal loss,10.0,0.91,1.3,2015,29244.056736894658
29454.61,05:42:00,metal loss,44.0,0.75,0.93,2015,29244.376393409886
29455.36,06:32:00,metal loss,13.0,1.89,1.1,2015,29245.12558836745
29455.36,06:13:00,metal loss,15.0,0.35,1.26,2015,29245.12558836745
29455.91,06:04:00,metal loss,14.0,2.05,1.53,2015,29245.674998002996
29458.65,05:51:00,metal loss,12.0,1.18,1.42,2015,29248.41205691463
29464.32,05:03:00,metal loss,11.0,2.36,2.05,2015,29254.07597079381
29464.33,05:28:00,metal loss,13.0,2.21,2.09,2015,29254.08596005991
29464.97,04:59:00,metal loss,12.0,1.65,2.17,2015,29254.725273090364
29465.5,07:29:00,metal loss,29.0,1.61,1.61,2015,29255.25470419371
29465.64,05:19:00,metal loss,13.0,0.43,0.87,2015,29255.39455391912
29466.75,04:29:00,metal loss,33.0,1.89,1.14,2015,29256.503362456315
29466.77,05:05:00,metal loss,11.0,1.42,1.18,2015,29256.52334098852
29467.97,07:25:00,metal loss,22.0,0.75,1.3,2015,29257.72205292062
29469.06,07:43:00,metal loss,67.0,0.83,0.6,2015,29258.810882925613
29470.96,05:11:00,metal loss,14.0,0.63,0.98,2015,29260.708843484772
29471.01,07:37:00,metal loss,21.0,0.71,1.06,2015,29260.758789815274
29485.33,07:59:00,metal loss,11.0,0.91,1.22,2015,29275.063418871694
29485.34,08:18:00,metal loss,13.0,1.02,0.63,2015,29275.073408137792
29485.63,08:04:00,metal loss,13.0,0.67,1.1,2015,29275.36309685472
29486.15,08:00:00,metal loss,22.0,0.79,1.65,2015,29275.882538691963
29490.01,06:00:00,Attachment,,,,2015,29279.738395406886
29490.44,08:26:00,metal loss,44.0,0.71,2.28,2015,29280.167933849225
29490.45,04:56:00,metal loss,66.0,0.75,1.58,2015,29280.177923115327
29491.31,,GirthWeld,,,,2015,29281.037
29492.62,06:00:00,Attachment,,,,2015,29282.34781731969
29496.67,06:31:00,metal loss manufacturing,15.0,0.35,0.63,2015,29286.40034414774
29531.38,,GirthWeld,,,,2015,29321.132
29571.42,,GirthWeld,,,,2015,29361.171
29611.46,,GirthWeld,,,,2015,29401.348
29651.51,,GirthWeld,,,,2015,29441.391
29689.14,,GirthWeld,,,,2015,29481.663
29729.52,,GirthWeld,,,,2015,29521.759
29735.46,,Bend,,,,2015,29542.088511450376
29741.31,,GirthWeld,,,,2015,29562.11
29742.02,10:29:00,metal loss,47.0,0.67,2.01,2015,29562.808976131888
29781.95,,GirthWeld,,,,2015,29602.119
29802.06,,GirthWeld,,,,2015,29642.339
29836.38,,GirthWeld,,,,2015,29682.343
29876.45,,GirthWeld,,,,2015,29722.543
29916.51,,GirthWeld,,,,2015,29760.151
29956.58,,GirthWeld,,,,2015,29800.643
29996.58,,GirthWeld,,,,2015,29812.9
30036.57,,GirthWeld,,,,2015,29853.15
30076.64,,GirthWeld,,,,2015,29873.353
30116.69,,GirthWeld,,,,2015,29907.654
30156.79,,GirthWeld,,,,2015,29947.933
30196.67,,GirthWeld,,,,2015,29987.966
30236.76,,GirthWeld,,,,2015,30028.199
30276.76,,GirthWeld,,,,2015,30068.255
30307.15,06:09:00,cluster,48.0,1.37,4.84,2015,30098.76203075769
30308.39,04:28:00,metal loss,11.0,1.38,1.18,2015,30100.00680595149
30308.63,04:26:00,metal loss,10.0,0.79,1.42,2015,30100.24773018255
30308.91,04:45:00,metal loss,16.0,0.75,1.46,2015,30100.528808452116
30309.22,04:27:00,metal loss,23.0,0.63,1.18,2015,30100.840002250567
30309.45,04:29:00,metal loss,10.0,0.51,0.79,2015,30101.070887971997
30316.75,,GirthWeld,,,,2015,30108.399
30333.12,04:11:00,metal loss,19.0,0.59,1.06,2015,30124.80179739544
30356.68,,GirthWeld,,,,2015,30148.409
30357.49,05:20:00,metal loss,10.0,0.59,2.05,2015,30149.222641358643
30395.95,06:01:00,metal loss,11.0,1.5,2.05,2015,30187.85553846154
30396.32,05:37:00,metal loss,12.0,0.75,1.14,2015,30188.2272017982
30396.72,,GirthWeld,,,,2015,30188.629
30436.78,,GirthWeld,,,,2015,30228.645
30476.86,,GirthWeld,,,,2015,30268.77
30516.92,,GirthWeld,,,,2015,30308.78
30517.65,07:41:00,metal loss,11.0,1.73,1.1,2015,30309.512186174197
30556.99,,GirthWeld,,,,2015,30348.97
30596.93,,GirthWeld,,,,2015,30389.003
30621.83,11:27:00,metal loss manufacturing,13.0,2.28,4.84,2015,30413.983783628653
30624.35,11:39:00,metal loss manufacturing,10.0,2.17,5.47,2015,30416.511959321186
30637.0,,GirthWeld,,,,2015,30429.203
30677.04,,GirthWeld,,,,2015,30469.216
30717.13,,GirthWeld,,,,2015,30509.518
30757.13,,GirthWeld,,,,2015,30549.567
30786.03,,GirthWeld,,,,2015,30589.836
30821.53,,GirthWeld,,,,2015,30629.826
30858.27,,GirthWeld,,,,2015,30670.069
30898.42,,GirthWeld,,,,2015,30710.131
30904.03,,Bend,,,,2015,30731.8327283237
30908.8,,GirthWeld,,,,2015,30750.285
30930.8,,GirthWeld,,,,2015,30790.335
30970.79,05:51:00,metal loss,14.0,0.75,1.5,2015,30830.383721005477
30970.88,05:44:00,metal loss,18.0,0.47,6.97,2015,30830.47385316078
30970.98,,GirthWeld,,,,2015,30830.574
30976.73,,Bend,,,,2015,30846.44907190796
30981.41,,GirthWeld,,,,2015,30859.37
31015.52,,GirthWeld,,,,2015,30895.007
31055.59,,GirthWeld,,,,2015,30931.631
31060.9,04:15:00,metal loss manufacturing,15.0,0.32,0.63,2015,30936.945897058828
31095.71,,GirthWeld,,,,2015,30971.788
31135.83,,GirthWeld,,,,2015,30982.776
31153.53,04:17:00,metal loss,12.0,1.69,2.36,2015,30992.24770149254
31153.86,07:05:00,metal loss,18.0,1.14,1.77,2015,30992.424292537315
31154.3,06:59:00,metal loss,19.0,1.97,1.42,2015,30992.659747263682
31154.98,07:04:00,metal loss,13.0,0.98,2.01,2015,30993.023631840795
31176.03,,GirthWeld,,,,2015,31004.288
31216.18,,GirthWeld,,,,2015,31044.495
31256.11,,GirthWeld,,,,2015,31055.404
31296.16,,GirthWeld,,,,2015,31089.108
31336.28,,GirthWeld,,,,2015,31129.291
31371.76,,GirthWeld,,,,2015,31169.347
31411.76,,GirthWeld,,,,2015,31209.551
31450.88,05:10:00,metal loss,13.0,1.85,0.91,2015,31248.701265036183
31450.96,08:03:00,metal loss,19.0,0.79,1.61,2015,31248.78132692787
31451.83,,GirthWeld,,,,2015,31249.652
31491.95,,GirthWeld,,,,2015,31289.872
31532.04,,GirthWeld,,,,2015,31329.747
31541.83,,GirthWeld,,,,2015,31369.964
31546.96,,Bend,,,,2015,31392.91774078212
31550.78,,GirthWeld,,,,2015,31410.01
31555.39,11:56:00,metal loss,67.0,1.02,0.7,2015,31435.396399380796
31555.44,01:13:00,metal loss,28.0,0.87,1.3,2015,31435.67173993807
31555.71,01:57:00,metal loss,14.0,0.75,1.06,2015,31437.158578947357
31557.24,,GirthWeld,,,,2015,31445.584
31558.06,04:40:00,metal loss,10.0,1.22,3.35,2015,31446.40324225774
31558.06,05:26:00,metal loss,16.0,0.67,0.63,2015,31446.40324225774
31558.11,10:10:00,metal loss,10.0,0.98,5.28,2015,31446.453196053943
31597.28,,GirthWeld,,,,2015,31485.587
31597.75,05:55:00,metal loss,11.0,1.38,1.22,2015,31486.76021814792
31598.12,08:37:00,metal loss,11.0,1.1,0.94,2015,31487.6838154133
31598.14,05:18:00,metal loss,14.0,0.79,1.1,2015,31487.733739589807
31598.17,04:55:00,metal loss,12.0,2.13,1.1,2015,31487.808625854566
31598.18,05:55:00,cluster,21.0,1.62,3.98,2015,31487.833587942823
31598.21,07:11:00,metal loss,30.0,0.91,2.09,2015,31487.908474207583
31598.28,03:33:00,metal loss,23.0,0.71,1.22,2015,31488.083208825356
31599.89,11:57:00,metal loss,10.0,0.91,1.65,2015,31492.102105034184
31600.23,11:27:00,metal loss,10.0,0.75,0.79,2015,31492.950816034805
31600.89,,AGM,,,,2015,31494.59831385954
31612.77,02:28:00,metal loss,13.0,0.63,1.02,2015,31524.253274704788
31613.37,,GirthWeld,,,,2015,31525.751
31618.27,,Bend,,,,2015,31546.739683083517
31622.71,,GirthWeld,,,,2015,31565.758
31623.69,04:04:00,metal loss,14.0,0.91,2.91,2015,31569.282048387096
31623.7,06:03:00,cluster,21.0,3.49,4.5,2015,31569.31800806452
31623.73,05:03:00,metal loss,18.0,1.61,0.59,2015,31569.42588709678
31623.87,06:25:00,metal loss,13.0,0.51,1.26,2015,31569.929322580647
31625.39,06:00:00,Attachment,,,,2015,31575.39519354839
31632.19,05:03:00,metal loss,13.0,0.67,1.18,2015,31599.847774193546
31632.34,06:21:00,metal loss,22.0,0.79,1.42,2015,31600.387169354843
31633.87,,GirthWeld,,,,2015,31605.889
31634.25,08:35:00,metal loss,12.0,0.75,1.14,2015,31606.0636421152
31635.4,05:54:00,metal loss,23.0,0.91,2.64,2015,31606.59216430595
31655.05,,GirthWeld,,,,2015,31615.623
31656.41,06:06:00,metal loss,13.0,0.63,1.14,2015,31615.94967866067
31695.07,05:19:00,metal loss,15.0,1.73,2.36,2015,31625.236
31695.07,,GirthWeld,,,,2015,31625.236
31705.7,,GirthWeld,,,,2015,31631.427
31730.57,,GirthWeld,,,,2015,31671.604
31741.13,,GirthWeld,,,,2015,31687.585
31781.14,,GirthWeld,,,,2015,31697.313
31789.8,,GirthWeld,,,,2015,31708.291
31829.88,,GirthWeld,,,,2015,31729.511
31868.13,,GirthWeld,,,,2015,31769.583
31882.23,,GirthWeld,,,,2015,31780.121
31922.4,,GirthWeld,,,,2015,31805.174
31934.11,,GirthWeld,,,,2015,31815.758
31974.18,,GirthWeld,,,,2015,31855.837
31991.04,,GirthWeld,,,,2015,31864.373
32031.09,,GirthWeld,,,,2015,31904.626
32071.17,,GirthWeld,,,,2015,31942.972
32083.36,,GirthWeld,,,,2015,31957.11
32123.41,,GirthWeld,,,,2015,31997.411
32129.69,,GirthWeld,,,,2015,32009.163
32169.75,,GirthWeld,,,,2015,32049.268
32209.69,,GirthWeld,,,,2015,32066.115
32229.07,,GirthWeld,,,,2015,32106.325
32268.11,06:55:00,metal loss,14.0,0.67,2.52,2015,32145.662522186012
32268.22,05:57:00,metal loss,11.0,1.3,3.19,2015,32145.773360491352
32268.96,,GirthWeld,,,,2015,32146.519
32308.95,,GirthWeld,,,,2015,32158.773
32323.65,,GirthWeld,,,,2015,32198.845
32355.79,,GirthWeld,,,,2015,32205.085
32361.54,,Bend,,,,2015,32226.522604651163
32366.54,,GirthWeld,,,,2015,32245.164
32400.7,06:17:00,metal loss,15.0,0.55,5.87,2015,32285.269594862813
32400.8,,GirthWeld,,,,2015,32285.387
32406.26,,Bend,,,,2015,32295.90101386138
32410.9,,GirthWeld,,,,2015,32304.836
32410.99,08:46:00,cluster,21.0,2.17,12.07,2015,32305.167696494464
32421.74,,GirthWeld,,,,2015,32344.787
32461.84,,GirthWeld,,,,2015,32384.888
32467.15,,Bend,,,,2015,32392.994489028213
32471.41,,GirthWeld,,,,2015,32399.498
32494.74,,GirthWeld,,,,2015,32431.621
32534.72,,GirthWeld,,,,2015,32443.189
32563.95,10:27:00,metal loss,12.0,1.85,1.77,2015,32476.854101832992
32564.03,01:04:00,metal loss,12.0,1.3,2.01,2015,32476.946240325862
32564.18,,GirthWeld,,,,2015,32477.119
32564.8,11:59:00,metal loss,11.0,1.18,0.94,2015,32477.286885542166
32564.85,01:22:00,metal loss,11.0,1.69,1.02,2015,32477.300424698795
32604.02,,GirthWeld,,,,2015,32487.907
32644.07,,GirthWeld,,,,2015,32498.386
32644.89,06:50:00,metal loss,15.0,0.75,2.01,2015,32499.207127218193
32644.93,04:19:00,metal loss,14.0,0.55,1.18,2015,32499.247182204446
32684.08,,GirthWeld,,,,2015,32538.451
32692.2,,GirthWeld,,,,2015,32548.701
32696.22,,Bend,,,,2015,32559.423933179725
32700.88,,GirthWeld,,,,2015,32571.854
32730.9,06:00:00,Attachment,,,,2015,32602.5533798212
32731.98,,Area Start Sleeve,,,,2015,32603.65782120051
32733.85,,Area End Sleeve,,,,2015,32605.570140996166
32734.62,06:00:00,Attachment,,,,2015,32606.35756679438
32740.03,,GirthWeld,,,,2015,32611.89
32780.19,,GirthWeld,,,,2015,32641.44
32820.11,,GirthWeld,,,,2015,32681.391
32852.12,,GirthWeld,,,,2015,32721.493
32882.53,,GirthWeld,,,,2015,32761.453
32922.36,,GirthWeld,,,,2015,32769.455
32953.13,06:00:00,Attachment,,,,2015,32776.73823813112
32953.66,,Area Start Sleeve,,,,2015,32776.863688771664
32956.06,,Area End Sleeve,,,,2015,32777.43176714393
32956.66,06:00:00,Attachment,,,,2015,32777.573786737
32962.17,,GirthWeld,,,,2015,32778.878
32962.22,09:03:00,metal loss,12.0,1.5,2.48,2015,32778.92680892678
32975.48,07:41:00,cluster,42.0,1.06,9.15,2015,32791.87093630893
32975.75,07:55:00,metal loss,20.0,1.61,3.54,2015,32792.13450451354
32975.76,08:49:00,cluster,41.0,2.2,2.26,2015,32792.1442662989
32976.05,06:37:00,metal loss,10.0,1.73,0.91,2015,32792.42735807422
32976.06,08:40:00,metal loss,10.0,0.43,0.63,2015,32792.437119859576
32976.06,07:52:00,metal loss,14.0,0.67,0.63,2015,32792.437119859576
32976.06,08:16:00,metal loss,26.0,0.59,1.42,2015,32792.437119859576
