distance,clock,feature_type,depth,length,width,survey_year
15312.24,,GirthWeld,,,,2015
15316.41,,Bend,,,,2015
15320.25,,GirthWeld,,,,2015
15341.07,,GirthWeld,,,,2015
15347.34,,Bend,,,,2015
15352.78,,GirthWeld,,,,2015
15366.08,02:53:00,metal loss,12.0,1.02,4.05,2015
15366.08,04:05:00,metal loss,15.0,0.91,7.36,2015
15366.31,,GirthWeld,,,,2015
15371.09,,Bend,,,,2015
15375.09,,GirthWeld,,,,2015
15377.43,10:04:00,metal loss,11.0,0.87,2.44,2015
15377.59,05:01:00,metal loss,19.0,0.67,1.14,2015
15387.56,,GirthWeld,,,,2015
15427.75,,GirthWeld,,,,2015
15433.92,,Valve,,,,2015
15439.11,,GirthWeld,,,,2015
15454.72,09:45:00,metal loss,21.0,0.35,0.67,2015
15464.3,,GirthWeld,,,,2015
15504.34,,GirthWeld,,,,2015
15505.12,02:54:00,metal loss,13.0,0.71,1.69,2015
15544.4,,GirthWeld,,,,2015
15584.42,,GirthWeld,,,,2015
15585.19,04:53:00,metal loss,21.0,1.06,1.34,2015
15624.49,,GirthWeld,,,,2015
15664.67,,GirthWeld,,,,2015
15704.83,,GirthWeld,,,,2015
15744.92,,GirthWeld,,,,2015
15784.93,,GirthWeld,,,,2015
15824.95,,GirthWeld,,,,2015
15859.81,,GirthWeld,,,,2015
15860.33,,AGM,,,,2015
15899.73,,GirthWeld,,,,2015
15939.81,,GirthWeld,,,,2015
15979.91,,GirthWeld,,,,2015
16020.03,,GirthWeld,,,,2015
16038.87,07:25:00,metal loss,13.0,0.35,0.63,2015
16060.0,,GirthWeld,,,,2015
16099.07,,GirthWeld,,,,2015
16139.14,,GirthWeld,,,,2015
16179.2,,GirthWeld,,,,2015
16219.25,,GirthWeld,,,,2015
16259.28,,GirthWeld,,,,2015
16299.36,,GirthWeld,,,,2015
16339.42,,GirthWeld,,,,2015
16377.71,04:44:00,metal loss,11.0,0.67,1.42,2015
16379.33,,GirthWeld,,,,2015
16419.43,,GirthWeld,,,,2015
16458.49,05:39:00,metal loss,12.0,1.85,3.42,2015
16459.45,,GirthWeld,,,,2015
16460.62,06:57:00,metal loss,36.0,0.75,1.93,2015
16499.44,,GirthWeld,,,,2015
16532.12,04:34:00,cluster,29.0,2.56,6.51,2015
16532.64,06:36:00,metal loss,12.0,1.02,1.69,2015
16538.55,06:55:00,metal loss,11.0,1.26,4.57,2015
16538.65,04:02:00,metal loss,12.0,1.18,1.61,2015
16538.65,08:25:00,cluster,29.0,1.67,5.24,2015
16538.67,10:03:00,metal loss,35.0,0.67,2.01,2015
16539.54,,GirthWeld,,,,2015
16579.65,,GirthWeld,,,,2015
16618.79,05:20:00,metal loss,12.0,0.94,0.59,2015
16619.73,,GirthWeld,,,,2015
16620.54,07:30:00,metal loss,13.0,0.51,0.94,2015
16620.54,04:56:00,metal loss,16.0,1.38,5.55,2015
16620.54,06:56:00,metal loss,10.0,2.05,2.21,2015
16620.57,06:22:00,metal loss,16.0,0.71,1.73,2015
16620.66,06:32:00,metal loss,10.0,0.55,0.59,2015
16659.85,,GirthWeld,,,,2015
16698.65,06:00:00,Attachment,,,,2015
16699.09,08:13:00,metal loss,13.0,0.94,3.11,2015
16699.09,05:56:00,metal loss,13.0,0.71,2.52,2015
16699.1,04:17:00,metal loss,17.0,0.67,4.25,2015
16699.12,09:01:00,metal loss,16.0,0.59,1.02,2015
16699.96,,GirthWeld,,,,2015
16700.12,,Area Start Composite Wrap,,,,2015
16700.71,06:04:00,metal loss,13.0,0.91,2.48,2015
16700.78,03:33:00,metal loss,22.0,1.3,4.84,2015
16700.8,04:54:00,metal loss,45.0,0.87,3.98,2015
16700.8,06:08:00,cluster,22.0,2.4,4.61,2015
16700.81,02:17:00,metal loss,12.0,0.98,4.61,2015
16700.83,07:02:00,metal loss,13.0,0.91,1.77,2015
16701.55,,Area End Composite Wrap,,,,2015
16701.63,06:00:00,Attachment,,,,2015
16740.08,,GirthWeld,,,,2015
16780.19,,GirthWeld,,,,2015
16780.45,04:02:00,metal loss,10.0,0.32,0.63,2015
16780.77,03:40:00,metal loss,13.0,0.51,1.34,2015
16820.29,,GirthWeld,,,,2015
16860.34,,GirthWeld,,,,2015
16900.42,,GirthWeld,,,,2015
16940.39,,GirthWeld,,,,2015
16980.5,,GirthWeld,,,,2015
17020.62,,GirthWeld,,,,2015
17060.75,,GirthWeld,,,,2015
17100.85,,GirthWeld,,,,2015
17141.12,,GirthWeld,,,,2015
17181.45,,GirthWeld,,,,2015
17193.31,,GirthWeld,,,,2015
17233.54,,GirthWeld,,,,2015
17273.64,,GirthWeld,,,,2015
17313.8,,GirthWeld,,,,2015
17353.93,,GirthWeld,,,,2015
17393.97,,GirthWeld,,,,2015
17434.03,,GirthWeld,,,,2015
17473.09,06:00:00,Attachment,,,,2015
17473.17,06:11:00,metal loss,10.0,0.98,3.78,2015
17474.05,,GirthWeld,,,,2015
17474.86,06:00:00,Attachment,,,,2015
17514.06,,GirthWeld,,,,2015
17554.21,,GirthWeld,,,,2015
17559.53,,Bend,,,,2015
17563.57,,GirthWeld,,,,2015
17589.01,,GirthWeld,,,,2015
17620.31,,GirthWeld,,,,2015
17660.43,,GirthWeld,,,,2015
17700.59,,GirthWeld,,,,2015
17740.76,,GirthWeld,,,,2015
17780.81,,GirthWeld,,,,2015
17820.91,,GirthWeld,,,,2015
17861.04,,GirthWeld,,,,2015
17892.86,,GirthWeld,,,,2015
17932.93,,GirthWeld,,,,2015
17973.09,,GirthWeld,,,,2015
18013.2,,GirthWeld,,,,2015
18044.52,,GirthWeld,,,,2015
18084.58,,GirthWeld,,,,2015
18124.56,,GirthWeld,,,,2015
18164.55,,GirthWeld,,,,2015
18203.47,05:52:00,cluster,28.0,1.69,6.41,2015
18203.62,05:56:00,metal loss,12.0,0.67,0.75,2015
18204.57,,GirthWeld,,,,2015
18212.77,,GirthWeld,,,,2015
18213.52,05:04:00,metal loss,10.0,1.5,2.28,2015
18213.58,06:05:00,metal loss,31.0,0.83,2.48,2015
18252.75,,GirthWeld,,,,2015
18292.72,,GirthWeld,,,,2015
18332.63,,GirthWeld,,,,2015
18372.49,,GirthWeld,,,,2015
18412.49,,GirthWeld,,,,2015
18452.49,,GirthWeld,,,,2015
18453.36,06:36:00,metal loss,23.0,0.55,1.1,2015
18492.4,,GirthWeld,,,,2015
18526.94,,GirthWeld,,,,2015
18566.97,,GirthWeld,,,,2015
18606.87,,GirthWeld,,,,2015
18646.76,,GirthWeld,,,,2015
18686.76,,GirthWeld,,,,2015
18726.75,,GirthWeld,,,,2015
18766.8,,GirthWeld,,,,2015
18806.83,,GirthWeld,,,,2015
18839.54,06:00:00,Attachment,,,,2015
18841.84,11:42:00,metal loss,10.0,1.38,4.45,2015
18841.88,06:17:00,cluster,54.0,2.53,18.14,2015
18842.02,12:03:00,metal loss,12.0,0.63,5.35,2015
18842.02,11:38:00,metal loss,18.0,0.47,1.22,2015
18842.14,,GirthWeld,,,,2015
18848.15,,Bend,,,,2015
18853.96,,GirthWeld,,,,2015
18883.46,,AGM,,,,2015
18894.32,,GirthWeld,,,,2015
18934.5,,GirthWeld,,,,2015
18939.78,12:00:00,Tap,,,,2015
18974.64,,GirthWeld,,,,2015
19004.9,,GirthWeld,,,,2015
19044.85,,GirthWeld,,,,2015
19084.88,,GirthWeld,,,,2015
19124.93,,GirthWeld,,,,2015
19165.0,,GirthWeld,,,,2015
19205.0,,GirthWeld,,,,2015
19244.41,,GirthWeld,,,,2015
19284.44,,GirthWeld,,,,2015
19323.51,05:19:00,metal loss,16.0,0.63,2.21,2015
19324.23,07:42:00,metal loss,11.0,0.47,0.91,2015
19324.37,,GirthWeld,,,,2015
19364.31,,GirthWeld,,,,2015
19404.28,,GirthWeld,,,,2015
19444.27,,GirthWeld,,,,2015
19484.27,,GirthWeld,,,,2015
19524.29,,GirthWeld,,,,2015
19564.2,,GirthWeld,,,,2015
19604.24,,GirthWeld,,,,2015
19644.28,,GirthWeld,,,,2015
19684.27,,GirthWeld,,,,2015
19724.27,,GirthWeld,,,,2015
19764.25,,GirthWeld,,,,2015
19804.16,,GirthWeld,,,,2015
19844.19,,GirthWeld,,,,2015
19884.17,,GirthWeld,,,,2015
19924.23,,GirthWeld,,,,2015
19964.16,,GirthWeld,,,,2015
20004.05,,GirthWeld,,,,2015
20044.08,,GirthWeld,,,,2015
20084.08,,GirthWeld,,,,2015
20124.14,,GirthWeld,,,,2015
20164.33,,GirthWeld,,,,2015
20203.62,05:48:00,metal loss,10.0,0.43,1.34,2015
20204.48,,GirthWeld,,,,2015
20244.53,,GirthWeld,,,,2015
20284.47,,GirthWeld,,,,2015
20324.54,,GirthWeld,,,,2015
20363.63,06:41:00,cluster,34.0,1.98,1.68,2015
20363.82,07:17:00,metal loss,25.0,0.75,1.89,2015
20364.66,,GirthWeld,,,,2015
20404.89,,GirthWeld,,,,2015
20442.48,05:54:00,metal loss,19.0,1.22,2.09,2015
20443.59,,GirthWeld,,,,2015
20483.66,,GirthWeld,,,,2015
20523.69,,GirthWeld,,,,2015
20563.77,,GirthWeld,,,,2015
20603.86,,GirthWeld,,,,2015
20643.92,,GirthWeld,,,,2015
20683.91,,GirthWeld,,,,2015
20723.99,,GirthWeld,,,,2015
20764.11,,GirthWeld,,,,2015
20804.2,,GirthWeld,,,,2015
20844.46,,GirthWeld,,,,2015
20856.18,,GirthWeld,,,,2015
20896.27,,GirthWeld,,,,2015
20936.25,,GirthWeld,,,,2015
20969.67,,GirthWeld,,,,2015
21009.74,,GirthWeld,,,,2015
21048.9,06:11:00,metal loss,25.0,0.55,1.73,2015
21049.76,,GirthWeld,,,,2015
21070.74,,GirthWeld,,,,2015
21110.85,,GirthWeld,,,,2015
21110.89,03:22:00,Girth Weld Anomaly,,,,2015
21150.01,06:32:00,metal loss,11.0,0.47,0.98,2015
21150.86,,GirthWeld,,,,2015
21190.97,,GirthWeld,,,,2015
21231.05,,GirthWeld,,,,2015
21254.3,,AGM,,,,2015
21271.06,,GirthWeld,,,,2015
21310.13,06:00:00,Attachment,,,,2015
21310.24,05:29:00,metal loss,32.0,0.75,2.32,2015
21310.26,04:36:00,metal loss,17.0,0.55,1.06,2015
21311.11,,GirthWeld,,,,2015
21311.75,05:27:00,metal loss,11.0,1.06,0.94,2015
21311.82,07:22:00,cluster,49.0,1.62,8.48,2015
21311.84,09:04:00,metal loss,24.0,0.94,1.89,2015
21311.86,03:37:00,metal loss,17.0,0.87,3.03,2015
21311.86,04:30:00,metal loss,14.0,0.35,0.59,2015
21311.92,05:21:00,metal loss,26.0,0.59,1.5,2015
21311.94,04:37:00,metal loss,31.0,0.55,2.44,2015
21312.1,04:24:00,metal loss,17.0,0.47,0.98,2015
21312.4,06:00:00,Attachment,,,,2015
21335.81,06:00:00,Attachment,,,,2015
21336.46,,Area Start Composite Wrap,,,,2015
21336.97,06:23:00,metal loss,24.0,1.18,1.61,2015
21337.2,06:16:00,cluster,35.0,1.92,4.23,2015
21337.88,,Area End Composite Wrap,,,,2015
21338.91,06:00:00,Attachment,,,,2015
21351.11,,GirthWeld,,,,2015
21367.11,05:25:00,metal loss,11.0,1.61,2.21,2015
21367.67,06:04:00,metal loss,15.0,1.93,2.6,2015
21368.43,07:03:00,metal loss,10.0,1.93,1.93,2015
21368.88,06:54:00,metal loss,11.0,1.14,2.09,2015
21369.26,06:34:00,metal loss,14.0,1.14,0.67,2015
21369.32,04:57:00,metal loss,19.0,1.73,1.81,2015
21369.49,05:46:00,metal loss,13.0,1.06,1.97,2015
21369.56,05:50:00,cluster,28.0,3.19,9.3,2015
21369.57,06:24:00,metal loss,10.0,0.39,0.59,2015
21369.99,06:18:00,metal loss,14.0,0.59,1.69,2015
21370.13,06:32:00,cluster,18.0,0.82,3.19,2015
21370.38,05:02:00,metal loss,10.0,1.18,5.04,2015
21370.48,06:18:00,metal loss,20.0,1.89,2.21,2015
21371.21,05:38:00,metal loss,14.0,1.97,3.58,2015
21382.4,05:55:00,cluster,38.0,3.3,8.57,2015
21382.4,04:49:00,metal loss,24.0,1.42,3.23,2015
21383.87,04:38:00,metal loss,12.0,1.81,1.85,2015
21384.17,04:19:00,metal loss,13.0,0.55,1.02,2015
21384.38,04:43:00,cluster,23.0,3.0,3.44,2015
21384.38,03:57:00,metal loss,47.0,1.1,1.22,2015
21384.39,04:34:00,metal loss,12.0,0.63,1.89,2015
21384.54,04:25:00,metal loss,10.0,0.51,0.98,2015
21384.58,04:05:00,cluster,47.0,5.38,5.45,2015
21384.63,04:24:00,metal loss,11.0,0.32,0.75,2015
21385.39,04:40:00,metal loss,25.0,1.46,1.89,2015
21385.69,04:39:00,metal loss,14.0,1.5,1.97,2015
21389.35,,Area Start Composite Wrap,,,,2015
21389.52,05:30:00,Attachment,,,,2015
21390.28,07:23:00,metal loss,54.0,1.14,3.64,2015
21391.06,,Area End Composite Wrap,,,,2015
21391.18,,GirthWeld,,,,2015
21391.82,08:41:00,cluster,45.0,2.11,5.13,2015
21391.84,03:21:00,cluster,27.0,1.82,3.06,2015
21391.89,06:54:00,cluster,23.0,1.34,8.59,2015
21391.95,04:32:00,metal loss,13.0,2.09,11.57,2015
21391.96,10:43:00,metal loss,19.0,0.83,1.38,2015
21392.68,06:00:00,Attachment,,,,2015
21431.27,,GirthWeld,,,,2015
21467.08,06:00:00,Attachment,,,,2015
21468.32,06:09:00,cluster,26.0,2.33,8.4,2015
21468.35,05:40:00,metal loss,12.0,0.59,0.98,2015
21468.42,05:53:00,metal loss,11.0,0.71,0.59,2015
21468.43,05:39:00,metal loss,13.0,0.51,0.63,2015
21468.58,05:46:00,metal loss,13.0,1.61,1.85,2015
21468.59,06:00:00,metal loss,12.0,0.43,0.59,2015
21468.68,06:28:00,metal loss,38.0,1.3,0.79,2015
21468.69,07:07:00,metal loss,32.0,1.89,5.35,2015
21470.41,06:00:00,Attachment,,,,2015
21471.34,,GirthWeld,,,,2015
21511.39,,GirthWeld,,,,2015
21551.47,,GirthWeld,,,,2015
21552.33,05:29:00,metal loss,11.0,0.59,0.67,2015
21591.49,,GirthWeld,,,,2015
21631.54,,GirthWeld,,,,2015
21671.62,,GirthWeld,,,,2015
21710.28,05:26:00,metal loss,16.0,0.55,1.3,2015
21711.5,,GirthWeld,,,,2015
21744.38,,GirthWeld,,,,2015
21754.09,,GirthWeld,,,,2015
21794.15,,GirthWeld,,,,2015
21834.3,,GirthWeld,,,,2015
21845.43,06:54:00,metal loss,19.0,0.75,1.46,2015
21873.53,05:21:00,metal loss,34.0,0.75,1.5,2015
21873.53,04:19:00,metal loss,11.0,0.63,1.3,2015
21874.41,,GirthWeld,,,,2015
21875.21,07:34:00,metal loss,18.0,0.79,5.75,2015
21875.23,03:44:00,metal loss,12.0,1.34,0.98,2015
21875.26,04:24:00,metal loss,19.0,0.91,4.17,2015
21914.5,,GirthWeld,,,,2015
21954.53,,GirthWeld,,,,2015
21955.27,05:01:00,metal loss,11.0,1.22,2.72,2015
21994.61,,GirthWeld,,,,2015
22033.77,05:10:00,cluster,51.0,3.56,12.51,2015
22033.79,08:51:00,metal loss,21.0,1.42,3.78,2015
22034.04,05:29:00,metal loss,14.0,0.91,0.59,2015
22034.05,06:33:00,metal loss,13.0,0.43,0.67,2015
22034.68,,GirthWeld,,,,2015
22035.41,07:17:00,metal loss,27.0,2.21,0.63,2015
22035.46,06:46:00,metal loss,14.0,1.89,2.01,2015
22074.76,,GirthWeld,,,,2015
22112.9,06:00:00,Attachment,,,,2015
22113.93,09:08:00,metal loss,10.0,1.38,4.61,2015
22113.94,07:24:00,metal loss,28.0,1.38,7.99,2015
22113.96,06:05:00,metal loss,47.0,0.98,2.32,2015
22113.96,04:42:00,metal loss,54.0,1.02,4.33,2015
22114.64,06:00:00,Attachment,,,,2015
22114.84,,GirthWeld,,,,2015
22154.86,,GirthWeld,,,,2015
22194.99,,GirthWeld,,,,2015
22234.95,,GirthWeld,,,,2015
22274.98,,GirthWeld,,,,2015
22315.0,,GirthWeld,,,,2015
22354.2,06:18:00,metal loss,10.0,0.63,2.79,2015
22354.2,04:45:00,metal loss,15.0,0.75,2.84,2015
22355.06,,GirthWeld,,,,2015
22395.11,,GirthWeld,,,,2015
22435.16,,GirthWeld,,,,2015
22475.21,,GirthWeld,,,,2015
22515.16,,GirthWeld,,,,2015
22555.07,,GirthWeld,,,,2015
22595.05,,GirthWeld,,,,2015
22612.04,,GirthWeld,,,,2015
22652.08,,GirthWeld,,,,2015
22682.66,02:50:00,metal loss,10.0,0.51,0.83,2015
22682.99,05:59:00,metal loss manufacturing,14.0,0.35,0.67,2015
22692.08,,GirthWeld,,,,2015
22732.07,,GirthWeld,,,,2015
22772.01,,GirthWeld,,,,2015
22811.93,,GirthWeld,,,,2015
22812.91,06:15:00,metal loss,11.0,0.83,1.61,2015
22851.97,,GirthWeld,,,,2015
22891.98,,GirthWeld,,,,2015
22932.08,,GirthWeld,,,,2015
22972.1,,GirthWeld,,,,2015
23006.72,06:49:00,metal loss,12.0,0.59,1.22,2015
23007.0,06:33:00,metal loss,13.0,0.59,0.67,2015
23007.05,06:54:00,metal loss,19.0,0.47,0.79,2015
23007.49,06:20:00,cluster,32.0,1.42,1.55,2015
23007.71,06:41:00,metal loss,15.0,0.47,0.94,2015
23008.54,06:19:00,metal loss,16.0,0.55,1.1,2015
23012.16,,GirthWeld,,,,2015
23018.59,04:42:00,metal loss,11.0,0.59,1.06,2015
23018.95,04:33:00,metal loss,16.0,1.5,1.46,2015
23019.23,04:28:00,metal loss,12.0,1.5,1.81,2015
23019.6,04:04:00,metal loss,14.0,1.73,1.26,2015
23020.83,04:08:00,metal loss,14.0,0.91,1.3,2015
23021.31,04:20:00,metal loss,10.0,0.59,1.18,2015
23021.79,03:57:00,metal loss,24.0,1.22,1.89,2015
23022.85,07:37:00,metal loss,21.0,0.71,1.38,2015
23022.89,04:10:00,metal loss,13.0,0.75,1.26,2015
23023.0,04:11:00,metal loss,11.0,0.63,1.18,2015
23023.3,04:18:00,metal loss,14.0,0.79,1.22,2015
23023.7,07:30:00,metal loss,10.0,0.63,0.94,2015
23023.8,07:29:00,metal loss,11.0,1.34,1.34,2015
23024.39,07:19:00,metal loss,17.0,0.91,1.73,2015
23024.82,04:17:00,metal loss,13.0,1.53,1.73,2015
23024.88,07:47:00,metal loss,49.0,0.87,2.03,2015
23028.38,04:22:00,metal loss,10.0,0.63,1.1,2015
23028.66,03:52:00,cluster,29.0,1.38,3.65,2015
23028.86,04:20:00,metal loss,12.0,1.1,1.5,2015
23029.76,04:08:00,metal loss,16.0,0.83,1.26,2015
23030.14,07:47:00,metal loss,12.0,0.79,2.05,2015
23030.41,04:21:00,metal loss,11.0,0.98,1.38,2015
23031.76,04:02:00,metal loss,23.0,1.26,1.53,2015
23032.43,04:20:00,metal loss,11.0,0.79,1.42,2015
23040.25,04:45:00,metal loss,22.0,0.51,1.3,2015
23040.57,04:37:00,metal loss,20.0,1.85,2.4,2015
23052.31,,GirthWeld,,,,2015
23053.14,05:21:00,metal loss,37.0,0.67,1.1,2015
23060.55,07:17:00,metal loss,10.0,0.32,0.71,2015
23063.48,03:34:00,metal loss,12.0,0.39,0.67,2015
23074.6,03:39:00,metal loss,10.0,0.39,0.63,2015
23092.29,,GirthWeld,,,,2015
23132.4,,GirthWeld,,,,2015
23172.39,,GirthWeld,,,,2015
23198.67,01:14:00,metal loss manufacturing,11.0,2.17,1.77,2015
23212.4,,GirthWeld,,,,2015
23239.89,,GirthWeld,,,,2015
23279.88,,GirthWeld,,,,2015
23319.79,,GirthWeld,,,,2015
23359.8,,GirthWeld,,,,2015
23399.85,,GirthWeld,,,,2015
23439.7,,GirthWeld,,,,2015
23479.57,,GirthWeld,,,,2015
23519.41,,GirthWeld,,,,2015
23559.4,,GirthWeld,,,,2015
23599.36,,GirthWeld,,,,2015
23639.09,,GirthWeld,,,,2015
23639.84,03:51:00,metal loss,19.0,0.79,3.98,2015
23667.04,11:28:00,metal loss,15.0,0.87,3.66,2015
23667.31,12:24:00,cluster,31.0,3.48,8.23,2015
23667.5,01:18:00,metal loss,12.0,0.51,0.59,2015
23668.17,01:39:00,metal loss,10.0,0.39,0.83,2015
23668.7,01:27:00,metal loss,10.0,1.26,2.48,2015
23669.0,10:29:00,metal loss,20.0,0.79,2.4,2015
23669.09,12:36:00,metal loss,18.0,0.75,2.05,2015
23679.06,,GirthWeld,,,,2015
23705.0,06:00:00,Attachment,,,,2015
23705.14,,Area Start Composite Wrap,,,,2015
23705.79,02:52:00,cluster,48.0,1.81,5.32,2015
23705.81,06:17:00,metal loss,61.0,1.42,7.24,2015
23705.81,04:12:00,metal loss,42.0,1.1,5.04,2015
23705.81,07:47:00,metal loss,21.0,1.22,3.9,2015
23705.83,09:05:00,metal loss,23.0,1.1,6.26,2015
23706.56,,Area End Composite Wrap,,,,2015
23706.72,,GirthWeld,,,,2015
23707.49,05:10:00,metal loss,70.0,0.55,1.14,2015
23707.88,06:00:00,Attachment,,,,2015
23746.71,,GirthWeld,,,,2015
23785.78,05:17:00,cluster,85.0,1.02,4.65,2015
23786.7,,GirthWeld,,,,2015
23826.75,,GirthWeld,,,,2015
23866.72,,GirthWeld,,,,2015
23867.6,05:38:00,metal loss,22.0,0.71,1.38,2015
23906.73,,GirthWeld,,,,2015
23945.68,04:57:00,metal loss,19.0,0.47,0.94,2015
23946.77,,GirthWeld,,,,2015
23947.62,04:24:00,metal loss,16.0,0.75,2.01,2015
23961.36,,AGM,,,,2015
23986.81,,GirthWeld,,,,2015
24026.84,,GirthWeld,,,,2015
24066.88,,GirthWeld,,,,2015
24106.91,,GirthWeld,,,,2015
24143.42,,GirthWeld,,,,2015
24183.46,,GirthWeld,,,,2015
24223.56,,GirthWeld,,,,2015
24263.6,,GirthWeld,,,,2015
24303.7,,GirthWeld,,,,2015
24343.73,,GirthWeld,,,,2015
24383.79,,GirthWeld,,,,2015
24423.79,,GirthWeld,,,,2015
24463.97,,GirthWeld,,,,2015
24504.11,,GirthWeld,,,,2015
24544.21,,GirthWeld,,,,2015
24584.28,,GirthWeld,,,,2015
24612.39,,GirthWeld,,,,2015
24652.48,,GirthWeld,,,,2015
24692.46,,GirthWeld,,,,2015
24696.32,08:51:00,metal loss,20.0,2.28,1.3,2015
24732.51,,GirthWeld,,,,2015
24772.63,,GirthWeld,,,,2015
24812.63,,GirthWeld,,,,2015
24852.74,,GirthWeld,,,,2015
24892.75,,GirthWeld,,,,2015
24932.96,,GirthWeld,,,,2015
24973.03,,GirthWeld,,,,2015
25012.89,,GirthWeld,,,,2015
25052.82,,GirthWeld,,,,2015
25085.55,,GirthWeld,,,,2015
25125.46,,GirthWeld,,,,2015
25165.46,,GirthWeld,,,,2015
25205.48,,GirthWeld,,,,2015
25245.51,,GirthWeld,,,,2015
25285.57,,GirthWeld,,,,2015
25325.67,,GirthWeld,,,,2015
25365.71,,GirthWeld,,,,2015
25405.72,,GirthWeld,,,,2015
25445.68,,GirthWeld,,,,2015
25485.89,,GirthWeld,,,,2015
25487.18,03:46:00,metal loss,15.0,0.59,1.26,2015
25525.05,06:30:00,metal loss,10.0,0.75,1.26,2015
25526.07,,GirthWeld,,,,2015
25546.04,,GirthWeld,,,,2015
25570.01,04:17:00,metal loss,12.0,1.26,1.77,2015
25586.31,,GirthWeld,,,,2015
25600.29,,GirthWeld,,,,2015
25640.19,,GirthWeld,,,,2015
25668.0,,GirthWeld,,,,2015
25708.1,,GirthWeld,,,,2015
25745.74,,GirthWeld,,,,2015
25785.81,,GirthWeld,,,,2015
25815.49,,GirthWeld,,,,2015
25825.05,,GirthWeld,,,,2015
25865.25,,GirthWeld,,,,2015
25869.95,,Bend,,,,2015
25874.03,,GirthWeld,,,,2015
25875.13,02:10:00,metal loss,14.0,1.3,2.91,2015
25912.13,02:12:00,metal loss manufacturing,11.0,0.35,0.87,2015
25914.31,,GirthWeld,,,,2015
25954.33,,GirthWeld,,,,2015
25994.38,,GirthWeld,,,,2015
26034.38,,GirthWeld,,,,2015
26035.21,06:35:00,metal loss,12.0,0.98,1.58,2015
26074.44,,GirthWeld,,,,2015
26084.38,,AGM,,,,2015
26114.54,,GirthWeld,,,,2015
26134.55,,GirthWeld,,,,2015
26174.57,,GirthWeld,,,,2015
26214.75,,GirthWeld,,,,2015
26254.77,,GirthWeld,,,,2015
26294.84,,GirthWeld,,,,2015
26334.9,,GirthWeld,,,,2015
26374.97,,GirthWeld,,,,2015
26415.02,,GirthWeld,,,,2015
26444.25,09:27:00,metal loss manufacturing,15.0,0.43,0.71,2015
26454.26,03:29:00,metal loss,12.0,2.32,1.26,2015
26455.08,,GirthWeld,,,,2015
26495.15,,GirthWeld,,,,2015
26535.07,,GirthWeld,,,,2015
26575.04,,GirthWeld,,,,2015
26615.09,,GirthWeld,,,,2015
26655.11,,GirthWeld,,,,2015
26695.13,,GirthWeld,,,,2015
26735.04,,GirthWeld,,,,2015
26775.18,,GirthWeld,,,,2015
26815.26,,GirthWeld,,,,2015
26827.65,,GirthWeld,,,,2015
26867.78,,GirthWeld,,,,2015
26906.77,06:00:00,Attachment,,,,2015
26906.78,07:25:00,metal loss,35.0,0.71,1.3,2015
26907.12,07:44:00,metal loss,40.0,0.94,1.81,2015
26907.12,06:04:00,metal loss,44.0,0.67,1.06,2015
26907.12,08:51:00,metal loss,13.0,0.63,1.18,2015
26907.14,04:39:00,metal loss,55.0,0.87,4.84,2015
26907.36,05:57:00,cluster,62.0,1.98,2.87,2015
26908.0,,GirthWeld,,,,2015
26909.84,06:00:00,Attachment,,,,2015
26930.83,,GirthWeld,,,,2015
26969.94,04:04:00,metal loss,14.0,0.55,0.75,2015
26970.0,03:36:00,metal loss,10.0,0.94,2.05,2015
26970.73,01:53:00,metal loss,12.0,0.55,0.91,2015
26970.74,02:48:00,metal loss,24.0,0.51,1.02,2015
26970.84,02:13:00,metal loss,12.0,0.98,7.17,2015
26971.0,,GirthWeld,,,,2015
26977.76,,Bend,,,,2015
26984.21,,GirthWeld,,,,2015
26985.1,11:56:00,metal loss,23.0,0.63,2.01,2015
26985.11,05:22:00,metal loss,11.0,0.55,1.18,2015
26985.13,02:11:00,metal loss,11.0,0.75,1.58,2015
26985.31,03:46:00,metal loss,29.0,0.91,2.24,2015
26985.43,10:43:00,metal loss,20.0,1.06,2.91,2015
27014.39,,GirthWeld,,,,2015
27045.83,,GirthWeld,,,,2015
27085.94,,GirthWeld,,,,2015
27126.08,,GirthWeld,,,,2015
27166.22,,GirthWeld,,,,2015
27206.28,,GirthWeld,,,,2015
27246.37,,GirthWeld,,,,2015
27284.67,05:53:00,metal loss,13.0,1.22,2.13,2015
27285.06,06:07:00,metal loss,17.0,0.67,1.42,2015
27286.32,,GirthWeld,,,,2015
27315.6,,GirthWeld,,,,2015
27355.59,,GirthWeld,,,,2015
27356.48,05:50:00,metal loss,11.0,0.51,1.14,2015
27395.57,,GirthWeld,,,,2015
27435.57,,GirthWeld,,,,2015
27475.59,,GirthWeld,,,,2015
27515.06,07:25:00,metal loss,12.0,0.63,1.1,2015
27515.29,07:58:00,cluster,19.0,1.08,4.23,2015
27515.59,,GirthWeld,,,,2015
27555.63,,GirthWeld,,,,2015
27595.59,,GirthWeld,,,,2015
27635.56,,GirthWeld,,,,2015
27675.6,,GirthWeld,,,,2015
27715.69,,GirthWeld,,,,2015
27755.92,,GirthWeld,,,,2015
27795.98,,GirthWeld,,,,2015
27836.17,,GirthWeld,,,,2015
27876.26,,GirthWeld,,,,2015
27916.34,,GirthWeld,,,,2015
27956.49,,GirthWeld,,,,2015
27985.61,10:07:00,metal loss,18.0,0.79,1.46,2015
27987.82,07:49:00,cluster,23.0,1.74,2.45,2015
